sys_id,task,task_sys_id,table,ci_item,ci_sys_id,relationship_type,sys_created_on,sys_updated_on,vendor,product,vendor_product,dvc,instance,cim_data_model,cim_dataset,tag,action,change_type,object,object_id,object_category,object_type,result,result_id,status,user,src_user,dest,dest_name,ticket_id,ticket_type,task_table
0c1226e9f3e38508d22a406724b578dd,INC0010083,199d0996cac83f5a7465c0919cb60561,incident,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,2026-05-15 04:03:46,2026-06-24 00:51:40,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,incident,Affected CI,INC0010083,success,servicenow,servicenow,web-card-pro-36,web-card-pro-36,INC0010083,incident,incident
32385e8837f02221ebed891491b1fafe,INC0010084,c922ef63f6ab6927f78c7f09dc71cd41,incident,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,2026-05-19 13:31:07,2026-07-05 16:54:35,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,incident,Affected CI,INC0010084,success,servicenow,servicenow,app-customer-03,app-customer-03,INC0010084,incident,incident
c4042e27a471dad2ded9409d3189f18c,INC0010085,12e0fea4b000b2e625f7abec099ebcab,incident,web-payments-40,b42ec55fad025990d7f0c7eecb6da23e,Affected CI,2026-06-17 17:00:27,2026-07-10 14:08:20,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-payments-40,b42ec55fad025990d7f0c7eecb6da23e,Affected CI,incident,Affected CI,INC0010085,success,servicenow,servicenow,web-payments-40,web-payments-40,INC0010085,incident,incident
eb1e72902a114edd7555bb70d7aaf385,INC0010086,0df9e7de501b22881923c28ba2824eb1,incident,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,2026-04-26 22:59:17,2026-07-04 14:59:36,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,incident,Affected CI,INC0010086,success,servicenow,servicenow,app-customer-03,app-customer-03,INC0010086,incident,incident
626e6a904ccacfe6fcccacf54f68aca0,INC0010087,c773ad2fcbd3cbcdc5d63f5862b702fe,incident,mail-edge-01,c4ef9902012b16477288a947e42f2778,Affected CI,2026-06-17 23:31:09,2026-06-27 16:33:35,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,mail-edge-01,c4ef9902012b16477288a947e42f2778,Affected CI,incident,Affected CI,INC0010087,success,servicenow,servicenow,mail-edge-01,mail-edge-01,INC0010087,incident,incident
c132acfd820bf999befdc81b223a2993,INC0010088,189b3078a66d20a79475ae02368ddbed,incident,prd-sql-pay-02,a0dfc1835a7503b94937e93261c33728,Affected CI,2026-06-15 18:33:45,2026-06-22 06:48:07,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-sql-pay-02,a0dfc1835a7503b94937e93261c33728,Affected CI,incident,Affected CI,INC0010088,success,servicenow,servicenow,prd-sql-pay-02,prd-sql-pay-02,INC0010088,incident,incident
6eaa86eaddf76e5831eb814ad516787e,INC0010088,189b3078a66d20a79475ae02368ddbed,incident,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Related CI,2026-05-01 08:21:57,2026-07-02 06:35:24,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Related CI,incident,Related CI,INC0010088,success,servicenow,servicenow,app-customer-03,app-customer-03,INC0010088,incident,incident
fccb027e380bc498a7b31374ad2cad8a,INC0010089,f7c89aa00a21bcc05f27972edc934bf0,incident,lt-corporat-33,04bd1a7a479b2dd5696b9afcd2bb12f0,Affected CI,2026-06-29 15:15:47,2026-07-09 14:44:33,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-corporat-33,04bd1a7a479b2dd5696b9afcd2bb12f0,Affected CI,incident,Affected CI,INC0010089,success,servicenow,servicenow,lt-corporat-33,lt-corporat-33,INC0010089,incident,incident
1caf26ca9566f28cfdd9d00918b43790,INC0010090,db90a96696cbbe43663fec984a12715d,incident,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,2026-06-15 07:49:17,2026-06-14 20:34:23,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,incident,Affected CI,INC0010090,success,servicenow,servicenow,app-claims-p-20,app-claims-p-20,INC0010090,incident,incident
fb65bef9b5eabd5e51915027ea933dc6,INC0010091,e4dc51f3eacd0f1b3e2b1cd5c85ec4a7,incident,lt-data-war-34,14df9ca44d012942a311510c1de78da3,Affected CI,2026-04-19 13:24:03,2026-07-04 00:44:43,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-data-war-34,14df9ca44d012942a311510c1de78da3,Affected CI,incident,Affected CI,INC0010091,success,servicenow,servicenow,lt-data-war-34,lt-data-war-34,INC0010091,incident,incident
2667f77ff0f02d7fbeefafeb020cdf75,INC0010092,9b5487785b7062f287de79a3d7cc43c7,incident,dw-etl-01,63917d58f9aa5a1ed5a9470f082986c6,Affected CI,2026-06-22 21:38:09,2026-06-20 00:27:54,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,dw-etl-01,63917d58f9aa5a1ed5a9470f082986c6,Affected CI,incident,Affected CI,INC0010092,success,servicenow,servicenow,dw-etl-01,dw-etl-01,INC0010092,incident,incident
d148752368d462c277c9d63e4200466a,INC0010093,be850bc28b772fecace0411ebb84787c,incident,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,2026-04-18 13:33:37,2026-06-29 17:59:34,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,incident,Affected CI,INC0010093,success,servicenow,servicenow,lt-card-pro-31,lt-card-pro-31,INC0010093,incident,incident
73d41fb1c0a295efe9cfcb0dd72d3e40,INC0010094,28bfc877bfab64b6d34e215e86486c8c,incident,app-erp-fina-38,291715e5e2ad5712395de74d7412827b,Affected CI,2026-06-29 10:14:19,2026-06-23 02:29:47,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-erp-fina-38,291715e5e2ad5712395de74d7412827b,Affected CI,incident,Affected CI,INC0010094,success,servicenow,servicenow,app-erp-fina-38,app-erp-fina-38,INC0010094,incident,incident
afad88b26e4e8ef54acdbe3dc6912f62,INC0010095,b3b765da1357bf739da77c1aa45a705d,incident,app-card-pro-32,ff37d071384e9a93afad4b7b56241642,Affected CI,2026-05-08 06:16:09,2026-06-29 10:46:16,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-card-pro-32,ff37d071384e9a93afad4b7b56241642,Affected CI,incident,Affected CI,INC0010095,success,servicenow,servicenow,app-card-pro-32,app-card-pro-32,INC0010095,incident,incident
c6893aeb84d12c78b487f340dc05cbc7,INC0010096,d41101ec93f1459360f59f0a64eb17f0,incident,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,2026-07-12 06:38:05,2026-07-06 18:32:01,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,incident,Affected CI,INC0010096,success,servicenow,servicenow,web-data-war-14,web-data-war-14,INC0010096,incident,incident
032dfd524bdb2804b964e0762f6c6812,INC0010097,904dae90772959d5b32f89a753f2958b,incident,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,2026-06-23 20:04:19,2026-06-16 01:06:48,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,incident,Affected CI,INC0010097,success,servicenow,servicenow,web-card-pro-39,web-card-pro-39,INC0010097,incident,incident
0e681b98a29480201ea410cd800d6ff2,INC0010098,03b918ef4f577617a8ac72af037d3f39,incident,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,2026-06-02 15:35:45,2026-06-30 01:20:24,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Affected CI,incident,Affected CI,INC0010098,success,servicenow,servicenow,lt-card-pro-31,lt-card-pro-31,INC0010098,incident,incident
386e518d3131e7101c62d81adcc39697,INC0010098,03b918ef4f577617a8ac72af037d3f39,incident,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Related CI,2026-06-10 07:54:47,2026-06-26 02:34:53,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Related CI,incident,Related CI,INC0010098,success,servicenow,servicenow,job-customer-25,job-customer-25,INC0010098,incident,incident
0e135fa93ffb12c1be2f2510aa19af55,INC0010099,4a9716de6b26c1081fce666de7353fc5,incident,prd-sql-pay-01,b46f6537e400dc13f571a44c9b215ef0,Affected CI,2026-06-04 08:02:28,2026-06-19 17:50:35,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-sql-pay-01,b46f6537e400dc13f571a44c9b215ef0,Affected CI,incident,Affected CI,INC0010099,success,servicenow,servicenow,prd-sql-pay-01,prd-sql-pay-01,INC0010099,incident,incident
e071d36d3017044b248c3e3a7dc7ffb3,INC0010100,3e3bc8affefd4ac9f6db2629e4a3b11c,incident,web-claims-p-37,c1702051b29592a20e86611e44c20223,Affected CI,2026-05-05 19:46:25,2026-06-21 22:14:54,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-claims-p-37,c1702051b29592a20e86611e44c20223,Affected CI,incident,Affected CI,INC0010100,success,servicenow,servicenow,web-claims-p-37,web-claims-p-37,INC0010100,incident,incident
ffdaa7c791fc3e944c426efd76ac9a2b,INC0010101,74dfc64ad09d30060d87f2d07cef35b6,incident,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,2026-06-25 13:09:05,2026-06-14 01:00:36,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-customer-03,8bde90965ca95fd49a91cc8265f1ce91,Affected CI,incident,Affected CI,INC0010101,success,servicenow,servicenow,app-customer-03,app-customer-03,INC0010101,incident,incident
79fffb7b5180c98b1ca03515cd4e0307,INC0010102,7552901256e681b625bdefed29e3b845,incident,web-manufact-35,d064fa56251693e20ba2600b31fb0eef,Affected CI,2026-04-30 13:25:29,2026-07-01 15:20:08,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-manufact-35,d064fa56251693e20ba2600b31fb0eef,Affected CI,incident,Affected CI,INC0010102,success,servicenow,servicenow,web-manufact-35,web-manufact-35,INC0010102,incident,incident
614fa8557af427fe05a07099a5107286,INC0010103,0ec591366a7d156df10538bf97cd7b78,incident,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,2026-05-21 17:51:34,2026-07-11 13:27:18,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,incident,Affected CI,INC0010103,success,servicenow,servicenow,web-card-pro-36,web-card-pro-36,INC0010103,incident,incident
4c6cb43836bd8591717414a1235908c2,INC0010104,1f3c164a78951fc0db65de35ff367bfb,incident,job-erp-fina-15,57a5c1e9a981ff9cc122a43e1b1102e0,Affected CI,2026-05-27 03:53:57,2026-07-07 00:27:26,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-erp-fina-15,57a5c1e9a981ff9cc122a43e1b1102e0,Affected CI,incident,Affected CI,INC0010104,success,servicenow,servicenow,job-erp-fina-15,job-erp-fina-15,INC0010104,incident,incident
982e8c8e719e04f1df9c9b85bf202ed5,INC0010105,3f42b49d8f04b946b9b0b66d826d7cee,incident,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,2026-05-01 07:58:02,2026-07-13 22:08:39,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,incident,Affected CI,INC0010105,success,servicenow,servicenow,prd-pay-api-02,prd-pay-api-02,INC0010105,incident,incident
0ff4e0a411a3766037cd292dcc49fd44,INC0010106,eef2b1ca9e1e706e220b09cf7dc89c01,incident,idp-prd-01,46c3c0bb7f6c8c28c4507ffb8fd5c53b,Affected CI,2026-07-03 17:23:44,2026-07-01 19:16:54,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,idp-prd-01,46c3c0bb7f6c8c28c4507ffb8fd5c53b,Affected CI,incident,Affected CI,INC0010106,success,servicenow,servicenow,idp-prd-01,idp-prd-01,INC0010106,incident,incident
f26bec4a13b4f19ee88203f81948380e,INC0010107,96bc376d750f0250e17fd5868f22902b,incident,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,2026-07-09 08:09:22,2026-06-30 23:03:04,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,prd-pay-api-02,6f88d5919c6abcfd31a28213f67e3650,Affected CI,incident,Affected CI,INC0010107,success,servicenow,servicenow,prd-pay-api-02,prd-pay-api-02,INC0010107,incident,incident
3180b6405c29a5eaefe2ab5478354dca,INC0010108,cf8bc35bb59a955784fff347a92a9021,incident,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Affected CI,2026-05-04 22:35:39,2026-07-08 17:46:01,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-customer-25,c1ef67fd0e23e6accb2281f890988a66,Affected CI,incident,Affected CI,INC0010108,success,servicenow,servicenow,job-customer-25,job-customer-25,INC0010108,incident,incident
03688e2f52477d860ac38b2e4f560edd,INC0010109,781ebb1db35542bde6f5e53a699a005b,incident,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,2026-05-03 14:33:48,2026-06-22 06:06:19,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-36,c5bfb8e82bf24f85560f8f4d1942dce4,Affected CI,incident,Affected CI,INC0010109,success,servicenow,servicenow,web-card-pro-36,web-card-pro-36,INC0010109,incident,incident
1d3686475b6ef2ac410a4e56244ea1ac,INC0010110,997e880fd69e3ebec00065f77a780f3f,incident,web-online-b-24,c6f3c5f354d54abb786380dbf66037ae,Affected CI,2026-07-07 10:59:15,2026-06-24 03:43:15,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-online-b-24,c6f3c5f354d54abb786380dbf66037ae,Affected CI,incident,Affected CI,INC0010110,success,servicenow,servicenow,web-online-b-24,web-online-b-24,INC0010110,incident,incident
86e59fea8f4e1091b1b45d01ee32a2fb,INC0010111,d3fee44756c0d994c4ded02f7d7bf035,incident,lt-erp-fina-06,64ed079b57c5ed2020d0ec2042650e54,Affected CI,2026-04-20 07:47:58,2026-06-16 19:10:23,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-erp-fina-06,64ed079b57c5ed2020d0ec2042650e54,Affected CI,incident,Affected CI,INC0010111,success,servicenow,servicenow,lt-erp-fina-06,lt-erp-fina-06,INC0010111,incident,incident
9a5479618a578eff380e11bf01d461cd,INC0010112,3ba7788349f1af204ebafcf1b5c09583,incident,app-data-war-22,8063ba03b3abb3947ffd7697f2f18f65,Affected CI,2026-04-17 23:36:17,2026-06-21 06:56:29,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-data-war-22,8063ba03b3abb3947ffd7697f2f18f65,Affected CI,incident,Affected CI,INC0010112,success,servicenow,servicenow,app-data-war-22,app-data-war-22,INC0010112,incident,incident
b4b4e788c0254d251374c858c9194cbb,INC0010113,2b6f0155c1410802a7cfbb0e2498d6cf,incident,db-security-08,fda2c22089df0ba31c1fd81c3f2847be,Affected CI,2026-06-02 07:33:37,2026-06-24 15:20:03,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,db-security-08,fda2c22089df0ba31c1fd81c3f2847be,Affected CI,incident,Affected CI,INC0010113,success,servicenow,servicenow,db-security-08,db-security-08,INC0010113,incident,incident
1a3dea7c663bb5b7c202abdbe13a7236,INC0010114,657020bfefbfe5dfb266365e537e1c58,incident,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Affected CI,2026-07-01 02:56:18,2026-06-26 14:38:02,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Affected CI,incident,Affected CI,INC0010114,success,servicenow,servicenow,mes-hmi-07,mes-hmi-07,INC0010114,incident,incident
7254645d29b411d5ed966a3167f20040,INC0010115,bc731b8a669441c35c61aa49d7bbab05,incident,vpn-gw-01,edb61dbbc54f635f96974ee013a83cfd,Affected CI,2026-06-10 01:54:45,2026-06-22 15:17:15,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,vpn-gw-01,edb61dbbc54f635f96974ee013a83cfd,Affected CI,incident,Affected CI,INC0010115,success,servicenow,servicenow,vpn-gw-01,vpn-gw-01,INC0010115,incident,incident
c957f3935d79cf750a2f4236eb9d7bd9,INC0010116,072704310bfb595999391913e91aa227,incident,web-manufact-35,d064fa56251693e20ba2600b31fb0eef,Affected CI,2026-05-09 03:55:52,2026-06-29 15:11:36,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-manufact-35,d064fa56251693e20ba2600b31fb0eef,Affected CI,incident,Affected CI,INC0010116,success,servicenow,servicenow,web-manufact-35,web-manufact-35,INC0010116,incident,incident
b69cf042d88cc687b391327a9463574f,INC0010117,e320c4430d0ba050cfcc0bd0c34ae003,incident,web-manufact-01,a33005b4d1ae1782797b943ab95ef79c,Affected CI,2026-06-05 18:14:42,2026-07-12 07:02:08,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-manufact-01,a33005b4d1ae1782797b943ab95ef79c,Affected CI,incident,Affected CI,INC0010117,success,servicenow,servicenow,web-manufact-01,web-manufact-01,INC0010117,incident,incident
3c68487b8862abb30f775d1efd336a18,INC0010118,82fba1d4f06d46e8ab458a2adadd8819,incident,web-customer-23,c7df96e9605e8eabb94a8771923912d5,Affected CI,2026-05-07 02:05:57,2026-06-18 10:00:38,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-customer-23,c7df96e9605e8eabb94a8771923912d5,Affected CI,incident,Affected CI,INC0010118,success,servicenow,servicenow,web-customer-23,web-customer-23,INC0010118,incident,incident
c27d08a7b051413a214bce5460847806,INC0010118,82fba1d4f06d46e8ab458a2adadd8819,incident,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Related CI,2026-06-24 10:22:31,2026-06-25 11:00:50,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,lt-card-pro-31,64ff57e0340f216af7d59d2893c540e9,Related CI,incident,Related CI,INC0010118,success,servicenow,servicenow,lt-card-pro-31,lt-card-pro-31,INC0010118,incident,incident
ca7453caabd9555b2ea17e664539f721,INC0010119,0c17e61bb4db77f11ba2e487711f8d27,incident,app-corporat-07,893387f59d76be4111a1edf048e0a384,Affected CI,2026-06-20 03:52:00,2026-07-07 04:45:41,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-corporat-07,893387f59d76be4111a1edf048e0a384,Affected CI,incident,Affected CI,INC0010119,success,servicenow,servicenow,app-corporat-07,app-corporat-07,INC0010119,incident,incident
80354d7e9f337a7935bf1e76888eebeb,INC0010120,541decdfc3ead2ad15c0325e9d085365,incident,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,2026-04-17 15:56:21,2026-06-30 16:47:14,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-39,fd9033d5850b2390b6d2ce2995c2c8f5,Affected CI,incident,Affected CI,INC0010120,success,servicenow,servicenow,web-card-pro-39,web-card-pro-39,INC0010120,incident,incident
1fb37d77802d4ed3086bb6e7029d5123,INC0010121,80ebf94e9efe802a3ab0c28af967c2c3,incident,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,2026-04-27 05:06:17,2026-07-01 07:03:30,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,job-email-an-27,31babf6cd0ac5fec529e644c7de30552,Affected CI,incident,Affected CI,INC0010121,success,servicenow,servicenow,job-email-an-27,job-email-an-27,INC0010121,incident,incident
bce3ffcd5ecc86bf7fa20ee75bb34184,INC0010122,14198080d2ee89777ae18241912037c8,incident,claims-web-03,8aa67e00ef7e5e5281d8ef6cb76f987c,Affected CI,2026-04-30 10:08:48,2026-06-21 03:33:46,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,claims-web-03,8aa67e00ef7e5e5281d8ef6cb76f987c,Affected CI,incident,Affected CI,INC0010122,success,servicenow,servicenow,claims-web-03,claims-web-03,INC0010122,incident,incident
fd024da5091e86c31fc6cdf501ef43d0,INC0010123,4acdafe251f25ae5106cecadcdd618bf,incident,web-claims-p-37,c1702051b29592a20e86611e44c20223,Affected CI,2026-06-03 11:57:33,2026-07-14 13:22:24,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-claims-p-37,c1702051b29592a20e86611e44c20223,Affected CI,incident,Affected CI,INC0010123,success,servicenow,servicenow,web-claims-p-37,web-claims-p-37,INC0010123,incident,incident
7cab16f631fd5914876ff007bc6d14d2,INC0010124,b93fef5fa7e8ebe9fae8b4dd58fc5aa6,incident,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Affected CI,2026-04-28 11:00:59,2026-06-14 20:35:19,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,waf-edge-02,845afaca9bb03648b7986a5f0c89b163,Affected CI,incident,Affected CI,INC0010124,success,servicenow,servicenow,waf-edge-02,waf-edge-02,INC0010124,incident,incident
36214fb743423325258ed9d2d8210fa5,INC0010125,6b430234bbfaf95fa40997f0d737ed4d,incident,web-card-pro-21,316c7bc46c052640dbd2bc9e39b76fa3,Affected CI,2026-05-11 10:38:47,2026-06-16 22:44:03,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-card-pro-21,316c7bc46c052640dbd2bc9e39b76fa3,Affected CI,incident,Affected CI,INC0010125,success,servicenow,servicenow,web-card-pro-21,web-card-pro-21,INC0010125,incident,incident
44c72ae94a8c1d121c433cb73c6b32da,INC0010126,60b7914058925f1e242b08f739b54ce5,incident,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Affected CI,2026-05-10 01:30:09,2026-06-29 05:36:33,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,mes-hmi-07,888c8c94b86dc1fa33058ab512032693,Affected CI,incident,Affected CI,INC0010126,success,servicenow,servicenow,mes-hmi-07,mes-hmi-07,INC0010126,incident,incident
0b6d9b6ae6d60d3990a85fab8a3b6975,INC0010127,be0c3eedcaf5c0fe9e4317b6b338145d,incident,node-erp-fina-02,35a4b1f034554719b9c267dc082d7dcf,Affected CI,2026-06-17 12:16:41,2026-07-08 22:05:04,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,node-erp-fina-02,35a4b1f034554719b9c267dc082d7dcf,Affected CI,incident,Affected CI,INC0010127,success,servicenow,servicenow,node-erp-fina-02,node-erp-fina-02,INC0010127,incident,incident
488c14c8785a841e8cdc48eb954c5e6d,INC0010128,ce971ba34b221d4baea3e864a0c76b4f,incident,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,2026-05-12 18:20:12,2026-06-15 04:31:38,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,app-claims-p-20,0e79b2656965311fb4ce4d6779cbd17e,Affected CI,incident,Affected CI,INC0010128,success,servicenow,servicenow,app-claims-p-20,app-claims-p-20,INC0010128,incident,incident
497b9de88969c225055978704eb79891,INC0010129,1fbfc8fbccbb8c490dc7c8175b7de3ee,incident,siem-hf-01,4503e1a3412af6383866d9ce54e99239,Affected CI,2026-04-28 16:16:06,2026-06-20 13:18:16,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,siem-hf-01,4503e1a3412af6383866d9ce54e99239,Affected CI,incident,Affected CI,INC0010129,success,servicenow,servicenow,siem-hf-01,siem-hf-01,INC0010129,incident,incident
5c91d500f7667ca8deb65ee5a92ded24,INC0010130,1a9cbf4da105b58f8bf762bc8eeafbdb,incident,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,2026-07-13 02:02:59,2026-06-28 16:01:21,ServiceNow,IT Service Management,ServiceNow IT Service Management,synthetic-servicenow,synthetic-demo,Change,All_Changes,change,updated,relationship,web-data-war-14,a054a2ebbb79e0a91706d8bd71530456,Affected CI,incident,Affected CI,INC0010130,success,servicenow,servicenow,web-data-war-14,web-data-war-14,INC0010130,incident,incident
